knapPI_5_200_1000000.csv, Williamson Shmoy's DP algorithm, Rounded up profits dual bound, 7.860509, 400, 2626418
knapPI_5_200_1000000.csv, Williamson Shmoy's DP algorithm, Linear programming dual bound, 2.316750, 25966, 2652876
knapPI_5_200_1000000.csv, Vasirani's DP algorithm, Plus nK dual bound, 560.171021, 4354, 2628434
knapPI_5_200_1000000.csv, Vasirani's DP algorithm, Rounded up profits dual bound, 108.837155, 400, 2626418
knapPI_5_200_1000000.csv, Vasirani's DP algorithm, Linear programming dual bound, 2.316598, 25966, 2652876
knapPI_5_200_10000000.csv, Williamson Shmoy's DP algorithm, Plus nK dual bound, 35.922111, 3124, 11986914
knapPI_5_200_10000000.csv, Williamson Shmoy's DP algorithm, Rounded up profits dual bound, 10.561498, 400, 11965202
knapPI_5_200_10000000.csv, Williamson Shmoy's DP algorithm, Linear programming dual bound, 2.202080, 20562, 12240821
knapPI_5_200_10000000.csv, Vasirani's DP algorithm, Plus nK dual bound, 484.169692, 3124, 11986914
knapPI_5_200_10000000.csv, Vasirani's DP algorithm, Rounded up profits dual bound, 90.673445, 400, 11965202
knapPI_5_200_10000000.csv, Vasirani's DP algorithm, Linear programming dual bound, 2.181387, 20562, 12240821
knapPI_6_50_1000.csv, Williamson Shmoy's DP algorithm, Plus nK dual bound, 1.060423, 7626, 993
knapPI_6_50_1000.csv, Williamson Shmoy's DP algorithm, Rounded up profits dual bound, 0.022418, 0, 994
knapPI_6_50_1000.csv, Williamson Shmoy's DP algorithm, Linear programming dual bound, 0.033307, 3206, 994
knapPI_6_50_1000.csv, Vasirani's DP algorithm, Plus nK dual bound, 0.032713, 176, 993
knapPI_6_50_1000.csv, Vasirani's DP algorithm, Rounded up profits dual bound, 0.000803, 0, 993
knapPI_6_50_1000.csv, Vasirani's DP algorithm, Linear programming dual bound, 0.031548, 3206, 994
END
